7,4,E,0,0
7,4,F,0,0
7,5,A,0,0
7,5,B,0,0
7,5,C,0,0
7,5,D,0,0
7,5,E,0,0
7,5,F,0,0
8,1,A,0,1
8,1,B,0,1
8,1,C,0,1
8,1,D,0,1
8,1,E,0,1
8,1,F,0,1
8,2,A,0,1
8,2,B,0,1
8,2,C,0,1
8,2,D,0,1
8,2,E,0,1
8,2,F,0,1
8,3,A,0,0
8,3,B,0,0
8,3,C,0,0
8,3,D,0,0
8,3,E,0,0
8,3,F,0,0
8,4,A,0,0
8,4,B,0,0
8,4,C,0,0
8,4,D,0,0
8,4,E,0,0
8,4,F,0,0
8,5,A,0,0
8,5,B,0,0
8,5,C,0,0
8,5,D,0,0
8,5,E,0,0
8,5,F,0,0
8,6,A,0,0
8,6,B,0,0
8,6,C,0,0
8,6,D,0,0
8,6,E,0,0
8,6,F,0,0
8,7,A,0,0
8,7,B,0,0
8,7,C,0,0
8,7,D,0,0
8,7,E,0,0
8,7,F,0,0
8,8,A,0,0
8,8,B,0,0
8,8,C,0,0
8,8,D,0,0
8,8,E,0,0
8,8,F,0,0
8,9,A,0,0
8,9,B,0,0
8,9,C,0,0
8,9,D,0,0
8,9,E,0,0
8,9,F,0,0
8,10,A,0,0
8,10,B,0,0
8,10,C,0,0
8,10,D,0,0
8,10,E,0,0
8,10,F,0,0
8,11,A,0,0
8,11,B,0,0
8,11,C,0,0
8,11,D,0,0
8,11,E,0,0
8,11,F,0,0
8,12,A,0,0
8,12,B,0,0
8,12,C,0,0
8,12,D,0,0
8,12,E,0,0
8,12,F,0,0
8,13,A,0,0
8,13,B,0,0
8,13,C,0,0
8,13,D,0,0
8,13,E,0,0
8,13,F,0,0
8,14,A,0,0
8,14,B,0,0
8,14,C,0,0
8,14,D,0,0
8,14,E,0,0
8,14,F,0,0
8,15,A,0,0
8,15,B,0,0
8,15,C,0,0
8,15,D,0,0
8,15,E,0,0
8,15,F,0,0
8,16,A,0,0
8,16,B,0,0
8,16,C,0,0
8,16,D,0,0
8,16,E,0,0
8,16,F,0,0
8,17,A,0,0
8,17,B,0,0
8,17,C,0,0
8,17,D,0,0
8,17,E,0,0
8,17,F,0,0
8,18,A,0,0
8,18,B,0,0
8,18,C,0,0
8,18,D,0,0
8,18,E,0,0
8,18,F,0,0
8,19,A,0,0
8,19,B,0,0
8,19,C,0,0
8,19,D,0,0
8,19,E,0,0
8,19,F,0,0
9,1,A,0,1
9,1,B,0,1
9,1,C,0,1
9,1,D,0,1
9,1,E,0,1
9,1,F,0,1
9,2,A,0,1
9,2,B,0,1
9,2,C,0,1
9,2,D,0,1
9,2,E,0,1
9,2,F,0,1
9,3,A,0,0
9,3,B,0,0
9,3,C,0,0
9,3,D,0,0
9,3,E,0,0
9,3,F,0,0
9,4,A,0,0
9,4,B,0,0
9,4,C,0,0
9,4,D,0,0
9,4,E,0,0
9,4,F,0,0
9,5,A,0,0
9,5,B,0,0
9,5,C,0,0
9,5,D,0,0
9,5,E,0,0
9,5,F,0,0
9,6,A,0,0
9,6,B,0,0
9,6,C,0,0
9,6,D,0,0
9,6,E,0,0
9,6,F,0,0
9,7,A,0,0
9,7,B,0,0
9,7,C,0,0
9,7,D,0,0
9,7,E,0,0
9,7,F,0,0
9,8,A,0,0
9,8,B,0,0
9,8,C,0,0
9,8,D,0,0
9,8,E,0,0
9,8,F,0,0
9,9,A,0,0
9,9,B,0,0
9,9,C,0,0
9,9,D,0,0
9,9,E,0,0
9,9,F,0,0
9,10,A,0,0
9,10,B,0,0
9,10,C,0,0
9,10,D,0,0
9,10,E,0,0
9,10,F,0,0
9,11,A,0,0
9,11,B,0,0
9,11,C,0,0
9,11,D,0,0
9,11,E,0,0
9,11,F,0,0
9,12,A,0,0
9,12,B,0,0
9,12,C,0,0
9,12,D,0,0
9,12,E,0,0
9,12,F,0,0
9,13,A,0,0
9,13,B,0,0
9,13,C,0,0
9,13,D,0,0
9,13,E,0,0
9,13,F,0,0
9,14,A,0,0
9,14,B,0,0
9,14,C,0,0
9,14,D,0,0
9,14,E,0,0
9,14,F,0,0
9,15,A,0,0
9,15,B,0,0
9,15,C,0,0
9,15,D,0,0
9,15,E,0,0
9,15,F,0,0
10,1,A,0,1
10,1,B,0,1
10,1,C,0,1
10,1,D,0,1
10,1,E,0,1
10,1,F,0,1
10,2,A,0,1
10,2,B,0,1
10,2,C,0,1
10,2,D,0,1
10,2,E,0,1
10,2,F,0,1
10,3,A,0,0
10,3,B,0,0
10,3,C,0,0
10,3,D,0,0
10,3,E,0,0
10,3,F,0,0
10,4,A,0,0
10,4,B,0,0
10,4,C,0,0
10,4,D,0,0
10,4,E,0,0
10,4,F,0,0
10,5,A,0,0
10,5,B,0,0
10,5,C,0,0
10,5,D,0,0
10,5,E,0,0
10,5,F,0,0
10,6,A,0,0
10,6,B,0,0
10,6,C,0,0
10,6,D,0,0
10,6,E,0,0
10,6,F,0,0
10,7,A,0,0
10,7,B,0,0
10,7,C,0,0
10,7,D,0,0
10,7,E,0,0
10,7,F,0,0
11,1,A,0,1
11,1,B,0,1
11,1,C,0,1
11,1,D,0,1
11,1,E,0,1
11,1,F,0,1
11,2,A,0,1
11,2,B,0,1
11,2,C,0,1
11,2,D,0,1
11,2,E,0,1
11,2,F,0,1
11,3,A,0,0
11,3,B,0,0
11,3,C,0,0
11,3,D,0,0
11,3,E,0,0
11,3,F,0,0
11,4,A,0,0
11,4,B,0,0
11,4,C,0,0
11,4,D,0,0
11,4,E,0,0
11,4,F,0,0
11,5,A,0,0
11,5,B,0,0
11,5,C,0,0
11,5,D,0,0
11,5,E,0,0
11,5,F,0,0
12,1,A,0,1
12,1,B,0,1
12,1,C,0,1
12,1,D,0,1
12,1,E,0,1
12,1,F,0,1
12,2,A,0,1
12,2,B,0,1
12,2,C,0,1
12,2,D,0,1
12,2,E,0,1
12,2,F,0,1
12,3,A,0,0
12,3,B,0,0
12,3,C,0,0
12,3,D,0,0
12,3,E,0,0
12,3,F,0,0
12,4,A,0,0
12,4,B,0,0
12,4,C,0,0
12,4,D,0,0
12,4,E,0,0
12,4,F,0,0
12,5,A,0,0
12,5,B,0,0
12,5,C,0,0
12,5,D,0,0
12,5,E,0,0
12,5,F,0,0
13,1,A,0,1
13,1,B,0,1
13,1,C,0,1
13,1,D,0,1
13,1,E,0,1
13,1,F,0,1
13,2,A,0,1
13,2,B,0,1
13,2,C,0,1
13,2,D,0,1
13,2,E,0,1
13,2,F,0,1
13,3,A,0,0
13,3,B,0,0
13,3,C,0,0
13,3,D,0,0
13,3,E,0,0
13,3,F,0,0
13,4,A,0,0
13,4,B,0,0
13,4,C,0,0
13,4,D,0,0
13,4,E,0,0
13,4,F,0,0
13,5,A,0,0
13,5,B,0,0
13,5,C,0,0
13,5,D,0,0
13,5,E,0,0
13,5,F,0,0
13,6,A,0,0
13,6,B,0,0
13,6,C,0,0
13,6,D,0,0
13,6,E,0,0
13,6,F,0,0
13,7,A,0,0
13,7,B,0,0
13,7,C,0,0
13,7,D,0,0
13,7,E,0,0
13,7,F,0,0
14,1,A,0,1
14,1,B,0,1
14,1,C,0,1
14,1,D,0,1
14,1,E,0,1
14,1,F,0,1
14,2,A,0,1
14,2,B,0,1
14,2,C,0,1
14,2,D,0,1
14,2,E,0,1
14,2,F,0,1
14,3,A,0,0
14,3,B,0,0
14,3,C,0,0
14,3,D,0,0
14,3,E,0,0
14,3,F,0,0
14,4,A,0,0
14,4,B,0,0
14,4,C,0,0
14,4,D,0,0
14,4,E,0,0
14,4,F,0,0
14,5,A,0,0
14,5,B,0,0
14,5,C,0,0
14,5,D,0,0
14,5,E,0,0
14,5,F,0,0
14,6,A,0,0
14,6,B,0,0
14,6,C,0,0
14,6,D,0,0
14,6,E,0,0
14,6,F,0,0
14,7,A,0,0
14,7,B,0,0
14,7,C,0,0
14,7,D,0,0
14,7,E,0,0
14,7,F,0,0
14,8,A,0,0
14,8,B,0,0
14,8,C,0,0
14,8,D,0,0
14,8,E,0,0
14,8,F,0,0
14,9,A,0,0
14,9,B,0,0
14,9,C,0,0
14,9,D,0,0
14,9,E,0,0
14,9,F,0,0
14,10,A,0,0
14,10,B,0,0
14,10,C,0,0
14,10,D,0,0
14,10,E,0,0
14,10,F,0,0
14,11,A,0,0
14,11,B,0,0
14,11,C,0,0
14,11,D,0,0
14,11,E,0,0
14,11,F,0,0
14,12,A,0,0
14,12,B,0,0
14,12,C,0,0
14,12,D,0,0
14,12,E,0,0
14,12,F,0,0
14,13,A,0,0
14,13,B,0,0
14,13,C,0,0
14,13,D,0,0
14,13,E,0,0
14,13,F,0,0
15,1,A,0,1
15,1,B,0,1
15,1,C,0,1
15,1,D,0,1
15,1,E,0,1
15,1,F,0,1
15,2,A,0,1
15,2,B,0,1
15,2,C,0,1
15,2,D,0,1
15,2,E,0,1
15,2,F,0,1
15,3,A,0,0
15,3,B,0,0
15,3,C,0,0
15,3,D,0,0
15,3,E,0,0
15,3,F,0,0
15,4,A,0,0
15,4,B,0,0
15,4,C,0,0
15,4,D,0,0
15,4,E,0,0
15,4,F,0,0
15,5,A,0,0
15,5,B,0,0
15,5,C,0,0
15,5,D,0,0
15,5,E,0,0
15,5,F,0,0
15,6,A,0,0
15,6,B,0,0
15,6,C,0,0
15,6,D,0,0
15,6,E,0,0
15,6,F,0,0
15,7,A,0,0
15,7,B,0,0
15,7,C,0,0
15,7,D,0,0
15,7,E,0,0
15,7,F,0,0
15,8,A,0,0
15,8,B,0,0
15,8,C,0,0
15,8,D,0,0
15,8,E,0,0
15,8,F,0,0
15,9,A,0,0
15,9,B,0,0
15,9,C,0,0
15,9,D,0,0
15,9,E,0,0
15,9,F,0,0
15,10,A,0,0
15,10,B,0,0
15,10,C,0,0
15,10,D,0,0
15,10,E,0,0
15,10,F,0,0
15,11,A,0,0
15,11,B,0,0
15,11,C,0,0
15,11,D,0,0
15,11,E,0,0
15,11,F,0,0
15,12,A,0,0
15,12,B,0,0
15,12,C,0,0
15,12,D,0,0
15,12,E,0,0
15,12,F,0,0
15,13,A,0,0
15,13,B,0,0
15,13,C,0,0
15,13,D,0,0
15,13,E,0,0
15,13,F,0,0
16,1,A,0,1
16,1,B,0,1
16,1,C,0,1
16,1,D,0,1
16,1,E,0,1
16,1,F,0,1
16,2,A,0,1
16,2,B,0,1
16,2,C,0,1
16,2,D,0,1
16,2,E,0,1
16,2,F,0,1
16,3,A,0,0
16,3,B,0,0
16,3,C,0,0
16,3,D,0,0
16,3,E,0,0
16,3,F,0,0
16,4,A,0,0
16,4,B,0,0
16,4,C,0,0
16,4,D,0,0
16,4,E,0,0
16,4,F,0,0
16,5,A,0,0
16,5,B,0,0
16,5,C,0,0
16,5,D,0,0
16,5,E,0,0
16,5,F,0,0
16,6,A,0,0
16,6,B,0,0
16,6,C,0,0
16,6,D,0,0
16,6,E,0,0
16,6,F,0,0
16,7,A,0,0
16,7,B,0,0
16,7,C,0,0
16,7,D,0,0
16,7,E,0,0
16,7,F,0,0
16,8,A,0,0
16,8,B,0,0
16,8,C,0,0
16,8,D,0,0
16,8,E,0,0
16,8,F,0,0
16,9,A,0,0
16,9,B,0,0
16,9,C,0,0
16,9,D,0,0
16,9,E,0,0
16,9,F,0,0
16,10,A,0,0
16,10,B,0,0
16,10,C,0,0
16,10,D,0,0
16,10,E,0,0
16,10,F,0,0
17,1,A,0,1
17,1,B,0,1
17,1,C,0,1
17,1,D,0,1
17,1,E,0,1
17,1,F,0,1
17,2,A,0,1
17,2,B,0,1
17,2,C,0,1
17,2,D,0,1
17,2,E,0,1
17,2,F,0,1
17,3,A,0,0
17,3,B,0,0
17,3,C,0,0
17,3,D,0,0
17,3,E,0,0
17,3,F,0,0
17,4,A,0,0
17,4,B,0,0
17,4,C,0,0
17,4,D,0,0
17,4,E,0,0
17,4,F,0,0
17,5,A,0,0
17,5,B,0,0
17,5,C,0,0
17,5,D,0,0
17,5,E,0,0
17,5,F,0,0
18,1,A,0,1
18,1,B,0,1
18,1,C,0,1
18,1,D,0,1
18,1,E,0,1
18,1,F,0,1
18,2,A,0,1
18,2,B,0,1
18,2,C,0,1
18,2,D,0,1
18,2,E,0,1
18,2,F,0,1
18,3,A,0,0
18,3,B,0,0
18,3,C,0,0
18,3,D,0,0
18,3,E,0,0
18,3,F,0,0
18,4,A,0,0
18,4,B,0,0
18,4,C,0,0
18,4,D,0,0
18,4,E,0,0
18,4,F,0,0
18,5,A,0,0
18,5,B,0,0
18,5,C,0,0
18,5,D,0,0
18,5,E,0,0
18,5,F,0,0
18,6,A,0,0
18,6,B,0,0
18,6,C,0,0
18,6,D,0,0
18,6,E,0,0
18,6,F,0,0
18,7,A,0,0
18,7,B,0,0
18,7,C,0,0
18,7,D,0,0
18,7,E,0,0
18,7,F,0,0
18,8,A,0,0
18,8,B,0,0
18,8,C,0,0
18,8,D,0,0
18,8,E,0,0
18,8,F,0,0
18,9,A,0,0
18,9,B,0,0
18,9,C,0,0
18,9,D,0,0
18,9,E,0,0
18,9,F,0,0
18,10,A,0,0
18,10,B,0,0
18,10,C,0,0
18,10,D,0,0
18,10,E,0,0
18,10,F,0,0
18,11,A,0,0
18,11,B,0,0
18,11,C,0,0
18,11,D,0,0
18,11,E,0,0
18,11,F,0,0
18,12,A,0,0
18,12,B,0,0
18,12,C,0,0
18,12,D,0,0
18,12,E,0,0
18,12,F,0,0
18,13,A,0,0
18,13,B,0,0
18,13,C,0,0
18,13,D,0,0
18,13,E,0,0
18,13,F,0,0
18,14,A,0,0
18,14,B,0,0
18,14,C,0,0
18,14,D,0,0
18,14,E,0,0
18,14,F,0,0
19,1,A,0,1
19,1,B,0,1
19,1,C,0,1
19,1,D,0,1
19,1,E,0,1
19,1,F,0,1
19,2,A,0,1
19,2,B,0,1
19,2,C,0,1
19,2,D,0,1
19,2,E,0,1
19,2,F,0,1
19,3,A,0,0
19,3,B,0,0
19,3,C,0,0
19,3,D,0,0
19,3,E,0,0
19,3,F,0,0
19,4,A,0,0
19,4,B,0,0
19,4,C,0,0
19,4,D,0,0
19,4,E,0,0
19,4,F,0,0
19,5,A,0,0
19,5,B,0,0
19,5,C,0,0
19,5,D,0,0
19,5,E,0,0
19,5,F,0,0
19,6,A,0,0
19,6,B,0,0
19,6,C,0,0
19,6,D,0,0
19,6,E,0,0
19,6,F,0,0
19,7,A,0,0
19,7,B,0,0
19,7,C,0,0
19,7,D,0,0
19,7,E,0,0
19,7,F,0,0
19,8,A,0,0
19,8,B,0,0
19,8,C,0,0
19,8,D,0,0
19,8,E,0,0
19,8,F,0,0
19,9,A,0,0
19,9,B,0,0
19,9,C,0,0
19,9,D,0,0
19,9,E,0,0
19,9,F,0,0
20,1,A,0,1
20,1,B,0,1
20,1,C,0,1
20,1,D,0,1
20,1,E,0,1
20,1,F,0,1
20,2,A,0,1
20,2,B,0,1
20,2,C,0,1
20,2,D,0,1
20,2,E,0,1
20,2,F,0,1
20,3,A,0,0
20,3,B,0,0
20,3,C,0,0
20,3,D,0,0
20,3,E,0,0
20,3,F,0,0
20,4,A,0,0
20,4,B,0,0
20,4,C,0,0
20,4,D,0,0
20,4,E,0,0
20,4,F,0,0
20,5,A,0,0
20,5,B,0,0
20,5,C,0,0
20,5,D,0,0
20,5,E,0,0
20,5,F,0,0
20,6,A,0,0
20,6,B,0,0
20,6,C,0,0
20,6,D,0,0
20,6,E,0,0
20,6,F,0,0
20,7,A,0,0
20,7,B,0,0
20,7,C,0,0
20,7,D,0,0
20,7,E,0,0
20,7,F,0,0
20,8,A,0,0
20,8,B,0,0
20,8,C,0,0
20,8,D,0,0
20,8,E,0,0
20,8,F,0,0
20,9,A,0,0
20,9,B,0,0
20,9,C,0,0
20,9,D,0,0
20,9,E,0,0
20,9,F,0,0
20,10,A,0,0
20,10,B,0,0
20,10,C,0,0
20,10,D,0,0
20,10,E,0,0
20,10,F,0,0
20,11,A,0,0
20,11,B,0,0
20,11,C,0,0
20,11,D,0,0
20,11,E,0,0
20,11,F,0,0
20,12,A,0,0
20,12,B,0,0
20,12,C,0,0
20,12,D,0,0
20,12,E,0,0
20,12,F,0,0
20,13,A,0,0
20,13,B,0,0
20,13,C,0,0
20,13,D,0,0
20,13,E,0,0
20,13,F,0,0
20,14,A,0,0
20,14,B,0,0
20,14,C,0,0
20,14,D,0,0
20,14,E,0,0
20,14,F,0,0
20,15,A,0,0
20,15,B,0,0
20,15,C,0,0
20,15,D,0,0
20,15,E,0,0
20,15,F,0,0
20,16,A,0,0
20,16,B,0,0
20,16,C,0,0
20,16,D,0,0
20,16,E,0,0
20,16,F,0,0
21,1,A,0,1
21,1,B,0,1
21,1,C,0,1
21,1,D,0,1
21,1,E,0,1
21,1,F,0,1
21,2,A,0,1
21,2,B,0,1
21,2,C,0,1
21,2,D,0,1
21,2,E,0,1
21,2,F,0,1
21,3,A,0,0
21,3,B,0,0
21,3,C,0,0
21,3,D,0,0
21,3,E,0,0
21,3,F,0,0
21,4,A,0,0
21,4,B,0,0
21,4,C,0,0
21,4,D,0,0
21,4,E,0,0
21,4,F,0,0
21,5,A,0,0
21,5,B,0,0
21,5,C,0,0
21,5,D,0,0
21,5,E,0,0
21,5,F,0,0
21,6,A,0,0
21,6,B,0,0
21,6,C,0,0
21,6,D,0,0
21,6,E,0,0
21,6,F,0,0
22,1,A,0,1
22,1,B,0,1
22,1,C,0,1
22,1,D,0,1
22,1,E,0,1
22,1,F,0,1
22,2,A,0,1
22,2,B,0,1
22,2,C,0,1
22,2,D,0,1
22,2,E,0,1
22,2,F,0,1
22,3,A,0,0
22,3,B,0,0
22,3,C,0,0
22,3,D,0,0
22,3,E,0,0
22,3,F,0,0
22,4,A,0,0
22,4,B,0,0
22,4,C,0,0
22,4,D,0,0
22,4,E,0,0
22,4,F,0,0
22,5,A,0,0
22,5,B,0,0
22,5,C,0,0
22,5,D,0,0
22,5,E,0,0
22,5,F,0,0
22,6,A,0,0
22,6,B,0,0
22,6,C,0,0
22,6,D,0,0
22,6,E,0,0
22,6,F,0,0
22,7,A,0,0
22,7,B,0,0
22,7,C,0,0
22,7,D,0,0
22,7,E,0,0
22,7,F,0,0
22,8,A,0,0
22,8,B,0,0
22,8,C,0,0
22,8,D,0,0
22,8,E,0,0
22,8,F,0,0
22,9,A,0,0
22,9,B,0,0
22,9,C,0,0
22,9,D,0,0
22,9,E,0,0
22,9,F,0,0
22,10,A,0,0
22,10,B,0,0
22,10,C,0,0
22,10,D,0,0
22,10,E,0,0
22,10,F,0,0
22,11,A,0,0
22,11,B,0,0
22,11,C,0,0
22,11,D,0,0
22,11,E,0,0
22,11,F,0,0
22,12,A,0,0
22,12,B,0,0
22,12,C,0,0
22,12,D,0,0
22,12,E,0,0
22,12,F,0,0
22,13,A,0,0
22,13,B,0,0
